geneID,num_ERP,num_ERP_flag_analyzable,num_ERP_unbiased,num_ERP_F_limited,num_ERP_M_limited,num_ERP_F_bias,num_ERP_M_bias,flag_F_readCnt0,flag_M_readCnt0,F_total_readCnt,M_total_readCnt,flag_gene_expressed_readCnt10
FBgn0003748,133,29.0,17,0,0,12,0,1,1,13209.0,11409.0,1
FBgn0003751,2,2.0,2,0,0,0,0,1,1,97.0,132.0,1
FBgn0003861,203,28.0,26,0,0,1,1,1,1,24452.0,32159.0,1
FBgn0003862,45,9.0,8,0,0,0,1,1,1,1581.0,2080.0,1
FBgn0003863,1,0.0,0,0,0,0,0,0,1,0.0,4.0,0
FBgn0003866,6,2.0,2,0,0,0,0,1,1,131.0,178.0,1
FBgn0003867,12,3.0,1,0,0,2,0,1,1,7160.0,5901.0,1
FBgn0003870,34,5.0,4,0,0,0,1,1,1,837.0,1103.0,1
FBgn0003882,5,2.0,2,0,0,0,0,1,1,1153.0,1182.0,1
FBgn0003884,5,4.0,4,0,0,0,0,1,1,38733.0,38346.0,1
FBgn0003885,2,1.0,1,0,0,0,0,1,1,3489.0,4740.0,1
FBgn0003886,3,0.0,0,0,0,0,0,1,1,9.0,27.0,1
FBgn0003889,3,0.0,0,0,0,0,0,1,1,4.0,4.0,0
FBgn0003890,44,10.0,6,0,0,4,0,1,1,3252.0,2872.0,1
FBgn0003891,42,8.0,8,0,0,0,0,1,1,3477.0,4148.0,1
FBgn0003892,10,2.0,2,0,0,0,0,1,1,98.0,99.0,1
FBgn0003896,12,1.0,1,0,0,0,0,1,1,149.0,201.0,1
FBgn0003900,2,0.0,0,0,0,0,0,1,1,8.0,7.0,1
FBgn0003920,1,0.0,0,0,0,0,0,1,0,5.0,0.0,0
FBgn0003922,1,1.0,0,0,0,0,0,1,1,2.0,6.0,0
FBgn0003923,2,0.0,0,0,0,0,0,0,1,0.0,5.0,0
FBgn0003930,2,0.0,0,0,0,0,0,1,1,3.0,7.0,1
FBgn0003931,1,0.0,0,0,0,0,0,1,1,2.0,8.0,1
FBgn0003934,1,0.0,0,0,0,0,0,1,0,16.0,0.0,1
FBgn0003935,2,1.0,0,0,0,0,0,1,1,27.0,27.0,1
FBgn0003938,1,1.0,0,0,0,0,0,1,1,32.0,30.0,1
FBgn0003941,6,5.0,2,0,0,3,0,1,1,160141.0,93159.0,1
FBgn0003942,11,6.0,1,0,0,5,0,1,1,232667.0,115971.0,1
FBgn0003943,33,12.0,10,0,0,1,1,1,1,12844.0,14992.0,1
FBgn0003944,3,0.0,0,0,0,0,0,0,1,0.0,12.0,1
FBgn0003950,2,0.0,0,0,0,0,0,1,1,1.0,11.0,1
FBgn0003963,14,1.0,1,0,0,0,0,1,1,56.0,73.0,1
FBgn0003964,5,1.0,1,0,0,0,0,1,1,690.0,678.0,1
FBgn0003965,26,5.0,5,0,0,0,0,1,1,5751.0,7090.0,1
FBgn0003969,37,6.0,6,0,0,0,0,1,1,495.0,532.0,1
FBgn0003975,9,2.0,2,0,0,0,0,1,1,45.0,73.0,1
FBgn0003977,18,5.0,4,0,0,0,1,1,1,654.0,642.0,1
FBgn0003978,4,3.0,3,0,0,0,0,1,1,390.0,425.0,1
FBgn0003980,1,0.0,0,0,0,0,0,0,1,0.0,9.0,0
FBgn0003983,2,0.0,0,0,0,0,0,1,1,11.0,4.0,1
FBgn0003984,19,2.0,2,0,0,0,0,1,1,193.0,287.0,1
FBgn0003996,15,1.0,0,0,0,1,0,1,1,206.0,129.0,1
FBgn0003997,10,2.0,2,0,0,0,0,1,1,264.0,411.0,1
FBgn0004003,4,2.0,2,0,0,0,0,1,1,526.0,561.0,1
FBgn0004034,2,0.0,0,0,0,0,0,1,1,7.0,2.0,0
FBgn0004045,8,6.0,0,0,0,6,0,1,1,2504106.0,52762.0,1
FBgn0004047,18,10.0,0,1,0,10,0,1,1,2164894.0,45111.0,1
FBgn0004049,33,5.0,4,0,0,0,1,1,1,435.0,556.0,1
FBgn0004050,9,2.0,2,0,0,0,0,1,1,560.0,585.0,1
FBgn0004052,1,0.0,0,0,0,0,0,1,0,3.0,0.0,0
FBgn0004054,1,0.0,0,0,0,0,0,1,0,1.0,0.0,0
FBgn0004055,26,6.0,5,0,0,0,1,1,1,2614.0,3867.0,1
FBgn0004057,19,6.0,6,0,0,0,0,1,1,2858.0,3106.0,1
FBgn0004066,7,2.0,2,0,0,0,0,1,1,3772.0,3604.0,1
FBgn0004087,5,2.0,1,0,0,1,0,1,1,1356.0,1096.0,1
FBgn0004101,13,4.0,4,0,0,0,0,1,1,221.0,274.0,1
FBgn0004102,15,3.0,1,0,0,0,2,1,1,1032.0,1748.0,1
FBgn0004103,9,2.0,2,0,0,0,0,1,1,7106.0,8318.0,1
FBgn0004106,6,1.0,0,0,0,0,0,1,1,44.0,55.0,1
FBgn0004107,17,2.0,0,0,0,1,1,1,1,127.0,181.0,1
FBgn0004108,8,5.0,4,0,0,0,1,1,1,547.0,956.0,1
FBgn0004110,4,0.0,0,0,0,0,0,1,1,4.0,5.0,0
FBgn0004117,37,11.0,10,0,0,0,1,1,1,9177.0,10109.0,1
FBgn0004118,58,9.0,9,0,0,0,0,1,1,1731.0,2544.0,1
FBgn0004132,5,2.0,1,0,0,1,0,1,1,5165.0,4886.0,1
FBgn0004133,13,3.0,3,0,0,0,0,1,1,603.0,651.0,1
FBgn0004143,1,0.0,0,0,0,0,0,1,1,3.0,2.0,0
FBgn0004167,71,18.0,16,0,0,1,1,1,1,1831.0,2544.0,1
FBgn0004168,28,5.0,4,0,0,0,1,1,1,1623.0,2455.0,1
FBgn0004169,196,34.0,31,0,0,1,2,1,1,8341.0,9865.0,1
FBgn0004170,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
FBgn0004173,1,0.0,0,0,0,0,0,0,1,0.0,2.0,0
FBgn0004174,1,0.0,0,0,0,0,0,1,1,1.0,5.0,0
FBgn0004175,1,0.0,0,0,0,0,0,0,1,0.0,2.0,0
FBgn0004177,20,10.0,9,0,0,0,1,1,1,17098.0,19448.0,1
FBgn0004179,33,6.0,6,0,0,0,0,1,1,3060.0,4314.0,1
FBgn0004183,1,0.0,0,0,0,0,0,1,1,13.0,3.0,1
FBgn0004187,2,1.0,1,0,0,0,0,1,1,67.0,105.0,1
FBgn0004189,30,2.0,2,0,0,0,0,1,1,257.0,325.0,1
FBgn0004191,1,0.0,0,0,0,0,0,1,1,2.0,4.0,0
FBgn0004192,1,1.0,0,0,0,0,0,1,1,20.0,38.0,1
FBgn0004197,9,1.0,0,0,0,0,0,1,1,44.0,35.0,1
FBgn0004198,52,11.0,11,0,0,0,0,1,1,2619.0,3415.0,1
FBgn0004227,15,9.0,9,0,0,0,0,1,1,2085.0,2444.0,1
FBgn0004228,2,0.0,0,0,0,0,0,1,1,14.0,6.0,1
FBgn0004237,20,5.0,5,0,0,0,0,1,1,2097.0,2199.0,1
FBgn0004240,2,1.0,1,0,0,0,0,1,1,1106.0,443.0,1
FBgn0004242,166,33.0,31,0,0,0,2,1,1,6434.0,9509.0,1
FBgn0004244,110,18.0,13,0,0,0,5,1,1,11125.0,18834.0,1
FBgn0004359,8,4.0,4,0,0,0,0,1,1,443.0,456.0,1
FBgn0004360,5,1.0,1,0,0,0,0,1,1,42.0,58.0,1
FBgn0004362,19,6.0,6,0,0,0,0,1,1,2570.0,3051.0,1
FBgn0004363,46,10.0,9,0,0,1,0,1,1,45636.0,44207.0,1
FBgn0004367,6,2.0,2,0,0,0,0,1,1,131.0,216.0,1
FBgn0004368,107,14.0,13,0,0,0,1,1,1,1325.0,1681.0,1
FBgn0004369,129,7.0,7,0,0,0,0,1,1,2829.0,3917.0,1
FBgn0004370,99,10.0,10,0,0,0,0,1,1,909.0,1031.0,1
FBgn0004373,71,10.0,9,0,0,1,0,1,1,1462.0,1558.0,1
FBgn0004374,4,1.0,1,0,0,0,0,1,1,84.0,143.0,1
FBgn0004378,2,0.0,0,0,0,0,0,1,1,5.0,2.0,0
FBgn0004379,8,2.0,2,0,0,0,0,1,1,109.0,113.0,1
FBgn0004380,2,1.0,0,0,0,0,1,1,1,1311.0,2037.0,1
FBgn0004381,8,3.0,3,0,0,0,0,1,1,681.0,805.0,1
FBgn0004387,72,7.0,5,0,0,0,2,1,1,1695.0,2433.0,1
FBgn0004389,1,0.0,0,0,0,0,0,1,1,1.0,1.0,0
FBgn0004390,19,5.0,5,0,0,0,0,1,1,329.0,460.0,1
FBgn0004391,19,3.0,2,0,0,0,1,1,1,244.0,297.0,1
FBgn0004394,12,1.0,0,0,0,0,0,1,1,42.0,43.0,1
FBgn0004395,27,5.0,5,0,0,0,0,1,1,671.0,1060.0,1
FBgn0004396,22,8.0,7,0,0,1,0,1,1,2540.0,2380.0,1
FBgn0004397,34,4.0,4,0,0,0,0,1,1,1466.0,1844.0,1
FBgn0004400,4,0.0,0,0,0,0,0,1,1,10.0,19.0,1
FBgn0004401,19,7.0,7,0,0,0,0,1,1,10228.0,14239.0,1
FBgn0004403,10,5.0,2,0,0,3,0,1,1,131537.0,74751.0,1
FBgn0004404,13,6.0,2,0,0,4,0,1,1,30456.0,20632.0,1
FBgn0004406,6,2.0,2,0,0,0,0,1,1,140.0,165.0,1
FBgn0004407,4,2.0,1,0,0,0,1,1,1,1788.0,2320.0,1
FBgn0004419,20,7.0,6,0,0,1,0,1,1,2681.0,2575.0,1
FBgn0004425,2,0.0,0,0,0,0,0,1,0,7.0,0.0,0
FBgn0004426,3,0.0,0,0,0,0,0,1,1,2.0,1.0,0
FBgn0004427,2,0.0,0,0,0,0,0,1,1,16.0,6.0,1
FBgn0004428,3,0.0,0,0,0,0,0,1,1,10.0,5.0,1
FBgn0004429,1,0.0,0,0,1,0,0,0,1,0.0,3.0,0
FBgn0004430,1,0.0,0,0,0,0,0,1,1,7.0,7.0,1
FBgn0004431,2,0.0,0,0,0,0,0,1,1,8.0,5.0,1
FBgn0004432,13,8.0,6,0,0,2,0,1,1,103688.0,86865.0,1
FBgn0004435,146,24.0,24,0,0,0,0,1,1,29410.0,36103.0,1
FBgn0004436,12,4.0,4,0,0,0,0,1,1,4879.0,5302.0,1
FBgn0004449,43,4.0,4,0,0,0,0,1,1,1160.0,1432.0,1
FBgn0004456,37,3.0,2,0,0,0,1,1,1,1180.0,1824.0,1
FBgn0004463,2,1.0,1,0,0,0,0,1,1,167.0,127.0,1
FBgn0004465,8,2.0,2,0,0,0,0,1,1,2105.0,2038.0,1
FBgn0004507,20,7.0,6,0,0,1,0,1,1,14067.0,13893.0,1
FBgn0004509,128,9.0,9,0,0,0,0,1,1,1687.0,2283.0,1
FBgn0004510,10,3.0,3,0,0,0,0,1,1,217.0,210.0,1
FBgn0004511,6,0.0,0,0,0,0,0,1,1,33.0,2.0,1
FBgn0004512,14,4.0,1,0,0,0,3,1,1,550.0,1004.0,1
FBgn0004513,30,4.0,4,0,0,0,0,1,1,709.0,918.0,1
FBgn0004514,11,2.0,2,0,0,0,0,1,1,111.0,172.0,1
FBgn0004516,56,12.0,10,0,0,0,2,1,1,3405.0,5390.0,1
FBgn0004552,3,2.0,0,0,0,0,0,1,1,47.0,23.0,1
FBgn0004554,2,2.0,2,0,0,0,0,1,1,307.0,224.0,1
FBgn0004556,6,2.0,2,0,0,0,0,1,1,266.0,169.0,1
FBgn0004567,1,1.0,1,0,0,0,0,1,1,52.0,100.0,1
FBgn0004569,14,5.0,5,0,0,0,0,1,1,726.0,843.0,1
FBgn0004573,7,2.0,1,0,0,0,1,1,1,143.0,169.0,1
FBgn0004574,4,2.0,2,0,0,0,0,1,1,5163.0,6815.0,1
FBgn0004575,47,6.0,5,0,0,0,1,1,1,1926.0,3027.0,1
FBgn0004577,1,0.0,0,0,0,0,0,1,0,7.0,0.0,0
FBgn0004580,128,16.0,12,0,0,0,4,1,1,4807.0,7711.0,1
FBgn0004581,3,0.0,0,0,0,0,0,1,1,6.0,10.0,1
FBgn0004583,15,4.0,4,0,0,0,0,1,1,419.0,489.0,1
FBgn0004584,8,2.0,2,0,0,0,0,1,1,155.0,185.0,1
FBgn0004587,122,13.0,13,0,0,0,0,1,1,3253.0,3852.0,1
FBgn0004589,1,0.0,0,0,0,0,0,0,1,0.0,5.0,0
FBgn0004595,40,9.0,7,0,0,0,2,1,1,13924.0,24351.0,1
FBgn0004597,5,2.0,2,0,0,0,0,1,1,437.0,675.0,1
FBgn0004598,75,11.0,11,0,0,0,0,1,1,1645.0,1776.0,1
FBgn0004606,9,3.0,3,0,0,0,0,1,1,244.0,372.0,1
FBgn0004607,38,11.0,11,0,0,0,0,1,1,812.0,1139.0,1
FBgn0004611,159,15.0,13,0,0,2,0,1,1,2004.0,2086.0,1
FBgn0004618,13,3.0,2,0,0,0,1,1,1,669.0,721.0,1
FBgn0004619,40,9.0,8,0,0,0,1,1,1,776.0,986.0,1
FBgn0004620,14,1.0,1,0,0,0,0,1,1,154.0,107.0,1
FBgn0004622,19,2.0,1,0,0,0,1,1,1,132.0,234.0,1
FBgn0004623,49,14.0,10,0,0,1,3,1,1,85344.0,104798.0,1
FBgn0004629,7,3.0,3,0,0,0,0,1,1,100473.0,114051.0,1
FBgn0004635,9,4.0,2,0,0,0,2,1,1,1017.0,1943.0,1
FBgn0004636,6,3.0,3,0,0,0,0,1,1,11583.0,12182.0,1
FBgn0004638,28,8.0,7,0,0,1,0,1,1,1847.0,1452.0,1
FBgn0004643,3,2.0,2,0,0,0,0,1,1,497.0,624.0,1
FBgn0004644,7,2.0,2,0,0,0,0,1,1,33.0,74.0,1
FBgn0004646,43,9.0,9,0,0,0,0,1,1,8411.0,8692.0,1
FBgn0004647,24,4.0,3,0,0,0,1,1,1,1383.0,1913.0,1
FBgn0004648,59,13.0,13,0,0,0,0,1,1,4225.0,5032.0,1
FBgn0004652,59,10.0,9,0,0,0,1,1,1,2052.0,2429.0,1
FBgn0004654,5,3.0,3,0,0,0,0,1,1,3645.0,3486.0,1
FBgn0004655,26,7.0,7,0,0,0,0,1,1,500.0,766.0,1
FBgn0004656,76,17.0,17,0,0,0,0,1,1,7507.0,8117.0,1
FBgn0004657,48,9.0,8,0,0,1,0,1,1,1100.0,1312.0,1
FBgn0004666,6,2.0,0,0,0,0,0,1,1,31.0,51.0,1
FBgn0004687,11,5.0,4,0,0,1,0,1,1,5430.0,4763.0,1
FBgn0004698,26,13.0,12,0,0,0,1,1,1,977.0,1343.0,1
FBgn0004777,1,1.0,0,0,0,0,0,1,1,3.0,14.0,1
FBgn0004778,1,0.0,0,0,0,0,0,0,1,0.0,3.0,0
FBgn0004779,1,0.0,0,0,0,0,0,0,1,0.0,2.0,0
FBgn0004781,1,0.0,0,0,0,0,0,0,1,0.0,4.0,0
FBgn0004782,1,0.0,0,0,0,0,0,1,0,7.0,0.0,0
FBgn0004783,2,0.0,0,0,0,0,0,0,1,0.0,4.0,0
FBgn0004784,101,18.0,18,0,0,0,0,1,1,16249.0,19837.0,1
FBgn0004795,38,6.0,6,0,0,0,0,1,1,837.0,882.0,1
FBgn0004797,72,12.0,11,0,0,1,0,1,1,4275.0,3585.0,1
FBgn0004811,16,7.0,7,0,0,0,0,1,1,751.0,764.0,1
FBgn0004828,14,9.0,9,0,0,0,0,1,1,11925.0,12129.0,1
FBgn0004832,3,2.0,1,0,0,0,1,1,1,215.0,270.0,1
FBgn0004837,13,5.0,5,0,0,0,0,1,1,595.0,756.0,1
FBgn0004838,72,19.0,18,0,0,1,0,1,1,15094.0,17569.0,1
FBgn0004839,11,2.0,2,0,0,0,0,1,1,72.0,93.0,1
FBgn0004841,13,1.0,0,0,0,0,0,1,1,59.0,59.0,1
FBgn0004842,7,0.0,0,0,0,0,0,1,1,22.0,17.0,1
FBgn0004852,62,6.0,5,0,0,1,0,1,1,682.0,631.0,1
FBgn0004854,6,1.0,0,0,0,0,0,1,1,28.0,49.0,1
FBgn0004855,5,2.0,2,0,0,0,0,1,1,1774.0,1739.0,1
FBgn0004856,10,3.0,3,0,0,0,0,1,1,1109.0,1523.0,1
FBgn0004858,8,3.0,2,0,0,1,0,1,1,858.0,952.0,1
FBgn0004859,19,4.0,4,0,0,0,0,1,1,417.0,429.0,1
FBgn0004860,12,5.0,5,0,0,0,0,1,1,116.0,154.0,1
FBgn0004861,32,5.0,5,0,0,0,0,1,1,593.0,829.0,1
FBgn0004862,2,0.0,0,0,0,0,0,1,1,5.0,18.0,1
FBgn0004863,5,2.0,0,0,0,0,0,1,1,12.0,52.0,1
FBgn0004864,25,6.0,6,0,0,0,0,1,1,359.0,352.0,1
FBgn0004865,29,3.0,2,0,0,0,1,1,1,268.0,501.0,1
FBgn0004867,5,5.0,2,0,0,3,0,1,1,107752.0,73280.0,1
FBgn0004868,11,4.0,4,0,0,0,0,1,1,9294.0,8892.0,1
FBgn0004870,9,1.0,1,0,0,0,0,1,1,79.0,98.0,1
FBgn0004872,3,2.0,2,0,0,0,0,1,1,83.0,89.0,1
FBgn0004875,112,6.0,5,0,0,0,1,1,1,1306.0,2079.0,1
FBgn0004876,43,7.0,7,0,0,0,0,1,1,2245.0,2905.0,1
FBgn0004878,2,0.0,0,0,0,0,0,1,1,9.0,5.0,1
FBgn0004880,6,4.0,2,0,0,0,2,1,1,3319.0,6471.0,1
FBgn0004882,42,1.0,1,0,0,0,0,1,1,184.0,229.0,1
FBgn0004885,68,12.0,12,0,0,0,0,1,1,2251.0,2465.0,1
FBgn0004888,24,11.0,9,0,0,2,0,1,1,28474.0,25667.0,1
FBgn0004889,28,7.0,7,0,0,0,0,1,1,1624.0,2037.0,1
FBgn0004892,1,1.0,0,0,0,0,0,1,1,43.0,25.0,1
FBgn0004893,8,1.0,1,0,0,0,0,1,1,316.0,374.0,1
FBgn0004895,1,0.0,0,0,0,0,0,1,0,2.0,0.0,0
FBgn0004896,2,2.0,2,0,0,0,0,1,1,188.0,206.0,1
FBgn0004897,1,0.0,0,0,0,0,0,1,1,5.0,7.0,1
FBgn0004898,1,1.0,0,0,0,0,0,1,1,31.0,32.0,1
FBgn0004901,4,2.0,2,0,0,0,0,1,1,127.0,124.0,1
FBgn0004903,21,3.0,2,0,0,0,1,1,1,455.0,703.0,1
FBgn0004907,198,43.0,40,0,0,0,3,1,1,46925.0,56905.0,1
FBgn0004908,7,3.0,2,0,0,0,1,1,1,1124.0,1387.0,1
FBgn0004910,62,14.0,11,0,0,0,3,1,1,1442.0,2429.0,1
FBgn0004911,2,1.0,0,0,0,0,0,1,1,58.0,55.0,1
FBgn0004913,9,4.0,3,0,0,0,1,1,1,277.0,465.0,1
FBgn0004914,63,11.0,9,0,0,2,0,1,1,3547.0,2992.0,1
FBgn0004915,12,3.0,3,0,0,0,0,1,1,1204.0,1376.0,1
FBgn0004919,49,15.0,11,0,0,0,4,1,1,2751.0,4140.0,1
FBgn0004921,8,5.0,5,0,0,0,0,1,1,20809.0,25684.0,1
FBgn0004924,65,9.0,7,0,0,2,0,1,1,1829.0,2125.0,1
FBgn0004926,9,4.0,2,0,0,2,0,1,1,8771.0,6073.0,1
FBgn0004957,4,2.0,2,0,0,0,0,1,1,403.0,512.0,1
FBgn0004959,4,0.0,0,0,0,0,0,1,1,14.0,18.0,1
FBgn0005198,34,5.0,5,0,0,0,0,1,1,333.0,482.0,1
FBgn0005278,118,17.0,16,0,0,1,0,1,1,10533.0,13205.0,1
FBgn0005322,5,2.0,2,0,0,0,0,1,1,4121.0,4719.0,1
FBgn0005355,2,1.0,1,0,0,0,0,1,1,605.0,701.0,1
FBgn0005386,15,7.0,6,0,0,0,1,1,1,358.0,413.0,1
FBgn0005390,3,2.0,0,0,0,2,0,1,1,986.0,628.0,1
FBgn0005391,6,5.0,0,0,0,5,0,1,1,1137113.0,23951.0,1
FBgn0005411,22,7.0,7,0,0,0,0,1,1,2587.0,2534.0,1
FBgn0005427,57,7.0,6,0,0,0,1,1,1,711.0,890.0,1
FBgn0005533,24,13.0,6,0,0,7,0,1,1,174167.0,99808.0,1
FBgn0005536,337,21.0,21,0,0,0,0,1,1,3202.0,3938.0,1
FBgn0005558,50,8.0,8,0,0,0,0,1,1,679.0,977.0,1
FBgn0005561,63,1.0,1,0,0,0,0,1,1,309.0,364.0,1
FBgn0005564,34,3.0,3,0,0,0,0,1,1,423.0,758.0,1
FBgn0005585,17,6.0,4,0,0,1,1,1,1,18629.0,17568.0,1
FBgn0005586,22,7.0,6,0,0,0,1,1,1,3680.0,5484.0,1
FBgn0005590,2,0.0,0,0,0,0,0,1,1,1.0,5.0,0
FBgn0005593,9,8.0,3,0,0,5,0,1,1,144885.0,75697.0,1
FBgn0005596,13,3.0,3,0,0,0,0,1,1,465.0,346.0,1
FBgn0005612,11,1.0,1,0,0,0,0,1,1,915.0,902.0,1
FBgn0005613,7,1.0,0,0,0,0,0,1,1,50.0,57.0,1
FBgn0005614,191,35.0,33,0,0,2,0,1,1,21214.0,21925.0,1
FBgn0005616,5,4.0,2,0,0,0,2,1,1,156.0,419.0,1
FBgn0005617,4,2.0,2,0,0,0,0,1,1,267.0,452.0,1
FBgn0005619,35,6.0,4,0,0,0,2,1,1,982.0,1326.0,1
FBgn0005624,12,2.0,1,0,0,0,1,1,1,192.0,393.0,1
FBgn0005626,30,7.0,6,0,0,0,1,1,1,2584.0,3204.0,1
FBgn0005631,68,2.0,2,0,0,0,0,1,1,295.0,520.0,1
FBgn0005632,141,14.0,12,0,0,2,0,1,1,1967.0,2327.0,1
FBgn0005633,7,1.0,0,0,0,0,0,1,1,39.0,54.0,1
FBgn0005636,11,1.0,1,0,0,0,0,1,1,94.0,149.0,1
FBgn0005638,2,1.0,0,0,0,0,0,1,1,11.0,19.0,1
FBgn0005640,78,13.0,11,0,0,0,2,1,1,2260.0,3437.0,1
FBgn0005642,7,4.0,4,0,0,0,0,1,1,335.0,371.0,1
FBgn0005648,41,9.0,9,0,0,0,0,1,1,4818.0,6664.0,1
FBgn0005649,25,6.0,6,0,0,0,0,1,1,2052.0,2471.0,1
FBgn0005654,5,2.0,2,0,0,0,0,1,1,125.0,116.0,1
FBgn0005655,3,2.0,2,0,0,0,0,1,1,91.0,103.0,1
FBgn0005658,18,1.0,1,0,0,0,0,1,1,222.0,352.0,1
FBgn0005659,21,5.0,5,0,0,0,0,1,1,2389.0,2223.0,1
FBgn0005660,5,1.0,0,0,0,0,0,1,1,26.0,50.0,1
FBgn0005664,3,1.0,0,0,0,0,0,1,1,38.0,45.0,1
FBgn0005666,269,42.0,38,0,0,1,3,1,1,6096.0,7397.0,1
FBgn0005670,6,4.0,4,0,0,0,0,1,1,417.0,242.0,1
FBgn0005671,14,4.0,3,0,0,0,1,1,1,9122.0,11273.0,1
FBgn0005672,22,6.0,4,0,0,0,2,1,1,1953.0,2840.0,1
FBgn0005674,26,5.0,2,0,0,2,1,1,1,1021.0,789.0,1
FBgn0005677,24,3.0,3,0,0,0,0,1,1,252.0,365.0,1
FBgn0005683,5,1.0,0,0,0,0,0,1,1,47.0,55.0,1
FBgn0005694,15,2.0,2,0,0,0,0,1,1,667.0,833.0,1
FBgn0005695,14,4.0,4,0,0,0,0,1,1,480.0,604.0,1
FBgn0005696,1,1.0,0,0,0,0,0,1,1,38.0,42.0,1
FBgn0005771,4,2.0,2,0,0,0,0,1,1,1331.0,1545.0,1
FBgn0005775,41,6.0,5,0,0,0,1,1,1,3424.0,5449.0,1
FBgn0005777,29,5.0,5,0,0,0,0,1,1,685.0,611.0,1
FBgn0005778,1,0.0,0,0,0,0,0,0,1,0.0,2.0,0
FBgn0008635,24,8.0,7,0,0,1,0,1,1,1802.0,1528.0,1
FBgn0008636,6,2.0,0,0,0,0,0,1,1,48.0,96.0,1
FBgn0008646,10,1.0,0,0,0,0,1,1,1,37.0,132.0,1
FBgn0008651,16,2.0,2,0,0,0,0,1,1,257.0,271.0,1
FBgn0010014,20,6.0,4,0,0,0,2,1,1,5380.0,7533.0,1
FBgn0010015,30,2.0,2,0,0,0,0,1,1,213.0,235.0,1
FBgn0010019,1,0.0,0,0,0,0,0,1,1,3.0,8.0,1
FBgn0010038,1,1.0,0,0,0,0,1,1,1,146.0,332.0,1
FBgn0010039,2,1.0,1,0,0,0,0,1,1,1208.0,1226.0,1
FBgn0010040,2,0.0,0,0,0,0,0,1,1,12.0,10.0,1
FBgn0010041,6,1.0,0,0,0,0,0,1,1,26.0,50.0,1
FBgn0010042,2,0.0,0,0,0,0,0,1,1,6.0,5.0,1
FBgn0010043,1,0.0,0,0,0,0,0,0,1,0.0,10.0,1
FBgn0010044,2,1.0,1,0,0,0,0,1,1,204.0,267.0,1
FBgn0010051,52,5.0,4,0,0,0,1,1,1,606.0,766.0,1
FBgn0010052,16,4.0,2,0,0,0,2,1,1,82.0,293.0,1
FBgn0010053,14,4.0,4,0,0,0,0,1,1,9879.0,14305.0,1
FBgn0010078,24,11.0,4,0,0,7,0,1,1,211252.0,123247.0,1
FBgn0010097,1,0.0,0,0,0,0,0,0,1,0.0,4.0,0
FBgn0010100,21,6.0,6,0,0,0,0,1,1,18607.0,19734.0,1
FBgn0010105,5,2.0,2,0,0,0,0,1,1,1526.0,1907.0,1
FBgn0010109,2,0.0,0,0,0,0,0,1,1,1.0,8.0,0
FBgn0010113,22,4.0,3,0,0,0,1,1,1,1668.0,2803.0,1
FBgn0010114,48,7.0,7,0,0,0,0,1,1,2140.0,3429.0,1
FBgn0010173,8,3.0,3,0,0,0,0,1,1,659.0,812.0,1
FBgn0010194,5,1.0,1,0,0,0,0,1,1,187.0,236.0,1
FBgn0010197,8,2.0,1,0,0,0,1,1,1,137.0,227.0,1
FBgn0010198,10,10.0,2,0,0,8,0,1,1,119008.0,68609.0,1
FBgn0010213,7,3.0,3,0,0,0,0,1,1,8662.0,9362.0,1
